TIMESTAMP,Code,Year,DOY,HHMM,wd,ws_min,ws,ws_max,Ta,RH,P,Rain,Hail,K_down_SPN1,K_diff_SPN1,L_down,K_down_Knz,RH_QC,P_QC,Ta_QC,ws_QC,ws_max_QC,ws_min_QC,wd_QC,K_down_KnZ
2021-06-24 05:20:00,20282,2021,175,520,212.6,2.01,2.168,2.329,12.31,82.4,1010,0.0,0.0,61.85,36.19,273.3118732836233,-90.4,0,0,0,0,0,0,0,
2021-06-24 05:30:00,20283,2021,175,530,216.3,1.881,2.077,2.263,12.44,80.9,1010,0.0,0.0,142.8,44.24,273.80617878104164,-93.0,0,0,0,0,0,0,0,
2021-06-24 05:40:00,20284,2021,175,540,229.2,1.414,1.571,1.737,12.8,79.1,1010,0.0,0.0,215.9,46.77,275.0846041746137,-96.4,0,0,0,0,0,0,0,
2021-06-24 05:50:00,20285,2021,175,550,239.9,1.613,1.771,1.936,13.2,77.18,1010,0.0,0.0,238.0,50.33,276.1806470651083,-99.5,0,0,0,0,0,0,0,
2021-06-24 06:00:00,20286,2021,175,600,215.1,1.609,1.811,2.008,13.5,75.78,1010,0.0,0.0,262.6,53.45,277.8211615771718,-100.5,0,0,0,0,0,0,0,
2021-06-24 06:10:00,20287,2021,175,610,215.4,2.194,2.393,2.587,13.77,75.68,1010,0.0,0.0,287.6,57.14,279.7435752318655,-100.7,0,0,0,0,0,0,0,
2021-06-24 06:20:00,20288,2021,175,620,242.5,1.78,1.991,2.207,14.0,75.18,1009,0.0,0.0,314.3,59.38,281.77490657644444,-100.8,0,0,0,0,0,0,0,
2021-06-24 06:30:00,20289,2021,175,630,270.2,1.658,1.858,2.049,14.24,74.89,1009,0.0,0.0,341.6,63.66,283.21518055547466,-101.5,0,0,0,0,0,0,0,
2021-06-24 06:40:00,20290,2021,175,640,279.1,1.537,1.703,1.87,14.55,73.94,1009,0.0,0.0,362.7,64.52,285.14241361559306,-102.8,0,0,0,0,0,0,0,
2021-06-24 06:50:00,20291,2021,175,650,276.6,1.972,2.147,2.332,14.82,69.82,1009,0.0,0.0,387.7,67.6,286.08990826752506,-105.1,0,0,0,0,0,0,0,
2021-06-24 07:00:00,20292,2021,175,700,266.6,2.067,2.273,2.472,14.95,64.8,1009,0.0,0.0,418.2,76.19,286.58990826752506,-104.6,0,0,0,0,0,0,0,
2021-06-24 07:10:00,20293,2021,175,710,275.5,2.576,2.808,3.036,15.04,65.04,1009,0.0,0.0,440.6,78.99,287.62128013004474,-105.2,0,0,0,0,0,0,0,
2021-06-24 07:20:00,20294,2021,175,720,272.9,2.738,2.982,3.223,15.03,65.61,1009,0.0,0.0,465.4,82.6,288.5116924658876,-105.4,0,0,0,0,0,0,0,
2021-06-24 07:30:00,20295,2021,175,730,254.2,1.813,2.035,2.276,15.24,65.57,1009,0.0,0.0,489.1,85.7,289.4116924658876,-104.5,0,0,0,0,0,0,0,
2021-06-24 07:40:00,20296,2021,175,740,247.8,2.353,2.547,2.741,15.33,65.82,1009,0.0,0.0,514.8,91.4,290.6116924658876,-103.3,0,0,0,0,0,0,0,
2021-06-24 07:50:00,20297,2021,175,750,251.0,2.387,2.577,2.767,15.39,65.07,1009,0.0,0.0,534.6,94.3,292.35774914011245,-102.1,0,0,0,0,0,0,0,
2021-06-24 08:00:00,20298,2021,175,800,255.1,2.027,2.264,2.497,15.58,65.59,1009,0.0,0.0,554.1,96.3,292.651565465953,-102.9,0,0,0,0,0,0,0,
2021-06-24 08:10:00,20299,2021,175,810,278.3,3.204,3.438,3.683,15.51,65.22,1009,0.0,0.0,578.6,100.8,293.09655329662894,-104.1,0,0,0,0,0,0,0,
2021-06-24 08:20:00,20300,2021,175,820,296.2,2.324,2.552,2.762,15.34,66.29,1009,0.0,0.0,602.2,102.6,292.796553296629,-104.4,0,0,0,0,0,0,0,
2021-06-24 08:30:00,20301,2021,175,830,272.5,2.181,2.433,2.682,15.73,64.49,1009,0.0,0.0,621.5,103.3,294.1019159589763,-106.4,0,0,0,0,0,0,0,
2021-06-24 08:40:00,20302,2021,175,840,270.7,2.508,2.738,2.982,15.62,63.3,1009,0.0,0.0,635.6,110.8,294.29784517235066,-105.1,0,0,0,0,0,0,0,
2021-06-24 08:50:00,20303,2021,175,850,287.6,2.442,2.664,2.884,15.68,64.72,1009,0.0,0.0,645.2,113.6,294.8495948330867,-105.1,0,0,0,0,0,0,0,
2021-06-24 09:00:00,20304,2021,175,900,282.6,2.708,2.958,3.195,15.77,64.4,1009,0.0,0.0,696.2,118.4,295.562312072788,-106.6,0,0,0,0,0,0,0,
2021-06-24 09:10:00,20305,2021,175,910,289.6,2.858,3.086,3.325,15.73,63.92,1009,0.0,0.0,716.9,118.6,295.4082741841692,-106.2,0,0,0,0,0,0,0,
2021-06-24 09:20:00,20306,2021,175,920,297.9,2.286,2.542,2.785,15.88,66.29,1009,0.0,0.0,733.0,119.5,296.7721073763821,-106.5,0,0,0,0,0,0,0,
2021-06-24 09:30:00,20307,2021,175,930,269.8,2.187,2.422,2.66,16.14,64.83,1009,0.0,0.0,755.5,124.9,297.95664464855884,-108.1,0,0,0,0,0,0,0,
2021-06-24 09:40:00,20308,2021,175,940,274.1,2.303,2.598,2.925,16.17,64.59,1009,0.0,0.0,778.5,134.0,298.3152779550388,-108.3,0,0,0,0,0,0,0,
2021-06-24 09:50:00,20309,2021,175,950,279.2,2.386,2.651,2.917,16.23,64.97,1009,0.0,0.0,787.0,119.4,299.3566446485588,-106.7,0,0,0,0,0,0,0,
2021-06-24 10:00:00,20310,2021,175,1000,292.1,3.296,3.566,3.831,16.25,65.64,1009,0.0,0.0,796.3,118.0,299.1744874691016,-108.0,0,0,0,0,0,0,0,
2021-06-24 10:10:00,20311,2021,175,1010,282.1,2.698,2.948,3.213,16.29,64.47,1009,0.0,0.0,798.6,115.3,299.13427358683373,-108.6,0,0,0,0,0,0,0,
2021-06-24 10:20:00,20312,2021,175,1020,286.7,1.962,2.235,2.512,16.53,63.66,1009,0.0,0.0,797.1,112.9,299.4170955249607,-110.0,0,0,0,0,0,0,0,
2021-06-24 10:30:00,20313,2021,175,1030,285.3,3.16,3.417,3.668,16.37,62.02,1009,0.0,0.0,821.0,119.6,298.5791920209639,-111.4,0,0,0,0,0,0,0,
2021-06-24 10:40:00,20314,2021,175,1040,287.2,2.773,3.038,3.311,16.23,63.09,1009,0.0,0.0,818.0,121.6,298.7152779550388,-107.9,0,0,0,0,0,0,0,
2021-06-24 10:50:00,20315,2021,175,1050,299.4,3.128,3.423,3.736,16.39,62.67,1009,0.0,0.0,832.0,120.4,298.43427358683374,-109.3,0,0,0,0,0,0,0,
2021-06-24 11:00:00,20316,2021,175,1100,302.5,3.251,3.558,3.873,16.29,58.75,1009,0.0,0.0,828.0,124.1,297.43427358683374,-110.3,0,0,0,0,0,0,0,
2021-06-24 11:10:00,20317,2021,175,1110,270.4,3.336,3.602,3.871,16.27,55.92,1009,0.0,0.0,833.0,128.9,296.8152779550388,-109.8,0,0,0,0,0,0,0,
2021-06-24 11:20:00,20318,2021,175,1120,263.9,3.057,3.306,3.557,16.36,58.54,1009,0.0,0.0,789.2,131.7,298.51692300519306,-104.2,0,0,0,0,0,0,0,
2021-06-24 11:30:00,20319,2021,175,1130,273.7,2.679,2.928,3.158,16.57,57.89,1009,0.0,0.0,811.0,121.7,298.99858715371096,-106.5,0,0,0,0,0,0,0,
2021-06-24 11:40:00,20320,2021,175,1140,281.6,3.072,3.314,3.56,16.45,57.77,1009,0.0,0.0,835.0,117.0,299.2152779550388,-107.4,0,0,0,0,0,0,0,
2021-06-24 11:50:00,20321,2021,175,1150,279.8,3.274,3.534,3.793,16.68,57.87,1009,0.0,0.0,877.0,118.6,299.9170955249607,-109.5,0,0,0,0,0,0,0,
2021-06-24 12:00:00,20322,2021,175,1200,273.9,3.229,3.48,3.732,16.65,60.48,1009,0.0,0.0,902.0,132.9,300.93427358683374,-106.8,0,0,0,0,0,0,0,
2021-06-24 12:10:00,20323,2021,175,1210,302.0,2.625,2.897,3.16,16.98,59.36,1008,0.0,0.0,894.0,126.4,302.2791920209639,-107.7,0,0,0,0,0,0,0,
2021-06-24 12:20:00,20324,2021,175,1220,318.1,2.803,3.042,3.283,17.11,56.37,1008,0.0,0.0,873.0,119.7,301.5641445185657,-113.5,0,0,0,0,0,0,0,
2021-06-24 12:30:00,20325,2021,175,1230,293.8,2.692,2.931,3.171,17.08,57.56,1008,0.0,0.0,821.0,117.6,302.0695933041052,-114.7,0,0,0,0,0,0,0,
2021-06-24 12:40:00,20326,2021,175,1240,299.0,2.582,2.838,3.093,17.31,54.9,1008,0.0,0.0,888.0,113.8,302.9005275487769,-113.3,0,0,0,0,0,0,0,
2021-06-24 12:50:00,20327,2021,175,1250,266.2,2.833,3.167,3.509,17.52,54.99,1008,0.0,0.0,893.0,114.6,303.5320447530188,-112.1,0,0,0,0,0,0,0,
2021-06-24 13:00:00,20328,2021,175,1300,281.7,3.304,3.564,3.824,17.27,56.5,1008,0.0,0.0,888.0,112.8,301.8333678361522,-110.4,0,0,0,0,0,0,0,
2021-06-24 13:10:00,20329,2021,175,1310,283.4,3.141,3.458,3.778,17.19,59.34,1008,0.0,0.0,878.0,110.2,303.0689546135993,-108.6,0,0,0,0,0,0,0,
2021-06-24 13:20:00,20330,2021,175,1320,292.5,3.379,3.694,4.008,17.33,59.07,1008,0.0,0.0,875.0,114.2,303.40512116831167,-107.7,0,0,0,0,0,0,0,
2021-06-24 13:30:00,20331,2021,175,1330,307.3,2.744,3.036,3.338,17.42,58.12,1008,0.0,0.0,871.0,111.8,302.3968264472895,-112.1,0,0,0,0,0,0,0,
2021-06-24 13:40:00,20332,2021,175,1340,296.9,2.93,3.227,3.516,17.52,57.39,1008,0.0,0.0,863.0,110.3,301.1005275487769,-115.1,0,0,0,0,0,0,0,
2021-06-24 13:50:00,20333,2021,175,1350,273.9,2.512,2.788,3.063,17.52,57.38,1008,0.0,0.0,849.0,107.7,303.99682644728955,-110.5,0,0,0,0,0,0,0,
2021-06-24 14:00:00,20334,2021,175,1400,278.6,2.82,3.087,3.356,17.84,55.02,1008,0.0,0.0,832.0,107.7,304.9641445185657,-110.1,0,0,0,0,0,0,0,
2021-06-24 14:10:00,20335,2021,175,1410,267.5,3.282,3.554,3.818,17.62,55.97,1008,0.0,0.0,824.0,112.6,306.1639352024357,-107.2,0,0,0,0,0,0,0,
2021-06-24 14:20:00,20336,2021,175,1420,257.6,2.708,3.048,3.381,17.9,53.84,1008,0.0,0.0,805.0,110.4,306.3639352024357,-107.0,0,0,0,0,0,0,0,
2021-06-24 14:30:00,20337,2021,175,1430,275.2,3.268,3.569,3.887,18.08,57.24,1008,0.0,0.0,789.6,117.6,307.2641445185657,-107.8,0,0,0,0,0,0,0,
2021-06-24 14:40:00,20338,2021,175,1440,288.1,3.077,3.372,3.662,17.69,58.82,1008,0.0,0.0,777.2,122.2,307.26895461359936,-104.4,0,0,0,0,0,0,0,
2021-06-24 14:50:00,20339,2021,175,1450,295.2,3.382,3.725,4.087,18.0,57.46,1008,0.0,0.0,761.0,116.9,306.13009014119854,-107.8,0,0,0,0,0,0,0,
2021-06-24 15:00:00,20340,2021,175,1500,273.1,3.742,4.044,4.334,17.73,57.23,1008,0.01,0.0,752.7,120.1,304.6333678361523,-107.6,0,0,0,0,0,0,0,
2021-06-24 15:10:00,20341,2021,175,1510,279.4,3.586,3.887,4.196,17.67,57.36,1008,0.0,0.0,705.0,135.0,304.5170955249607,-104.9,0,0,0,0,0,0,0,
2021-06-24 15:20:00,20342,2021,175,1520,292.2,2.858,3.133,3.423,17.93,57.6,1008,0.0,0.0,726.6,134.7,307.87919202096384,-102.1,0,0,0,0,0,0,0,
2021-06-24 15:30:00,20343,2021,175,1530,278.8,2.889,3.247,3.58,18.03,59.15,1008,0.0,0.0,693.6,114.8,309.1333678361523,-103.1,0,0,0,0,0,0,0,
2021-06-24 15:40:00,20344,2021,175,1540,287.3,3.013,3.27,3.533,17.98,59.23,1008,0.0,0.0,658.1,109.8,307.69836123328184,-105.1,0,0,0,0,0,0,0,
2021-06-24 15:50:00,20345,2021,175,1550,291.0,2.864,3.168,3.487,18.0,60.25,1008,0.0,0.0,643.2,112.4,307.7968264472896,-106.7,0,0,0,0,0,0,0,
2021-06-24 16:00:00,20346,2021,175,1600,283.4,3.52,3.792,4.069,17.62,61.96,1008,0.0,0.0,643.7,119.3,306.5689546135993,-105.1,0,0,0,0,0,0,0,
2021-06-24 16:10:00,20347,2021,175,1610,288.5,3.444,3.744,4.04,17.69,61.98,1008,0.0,0.0,613.9,119.7,305.2051211683116,-105.9,0,0,0,0,0,0,0,
2021-06-24 16:20:00,20348,2021,175,1620,284.2,2.813,3.123,3.424,17.52,62.89,1008,0.0,0.0,584.2,116.9,304.17919202096385,-105.8,0,0,0,0,0,0,0,
2021-06-24 16:30:00,20349,2021,175,1630,280.8,3.084,3.385,3.697,17.61,62.64,1008,0.0,0.0,561.9,117.3,304.97919202096386,-105.0,0,0,0,0,0,0,0,
2021-06-24 16:40:00,20350,2021,175,1640,306.9,2.923,3.164,3.379,17.4,62.35,1008,0.0,0.0,529.1,128.0,305.1555772183361,-103.7,0,0,0,0,0,0,0,
2021-06-24 16:50:00,20351,2021,175,1650,300.9,2.531,2.765,2.993,17.69,61.25,1007,0.0,0.0,440.3,126.4,305.04186710311285,-105.5,0,0,0,0,0,0,0,
2021-06-24 17:00:00,20352,2021,175,1700,311.0,2.551,2.784,3.028,17.62,61.17,1007,0.0,0.0,459.9,133.6,305.6418671031129,-104.9,0,0,0,0,0,0,0,
2021-06-24 17:10:00,20353,2021,175,1710,317.8,2.808,3.058,3.315,17.53,61.56,1007,0.0,0.0,479.4,134.4,313.24186710311284,-97.3,0,0,0,0,0,0,0,
2021-06-24 17:20:00,20354,2021,175,1720,312.2,2.602,2.862,3.13,17.64,61.53,1007,0.0,0.0,458.6,131.0,307.16895461359934,-104.5,0,0,0,0,0,0,0,
2021-06-24 17:30:00,20355,2021,175,1730,314.5,3.468,3.734,3.998,17.36,62.22,1007,0.0,0.0,412.0,127.7,305.37919202096384,-104.6,0,0,0,0,0,0,0,
2021-06-24 17:40:00,20356,2021,175,1740,312.9,3.081,3.367,3.656,17.28,63.54,1007,0.0,0.0,449.7,134.0,309.55557721833605,-99.3,0,0,0,0,0,0,0,
2021-06-24 17:50:00,20357,2021,175,1750,311.6,3.362,3.656,3.952,16.91,64.84,1007,0.0,0.0,469.7,174.6,327.03427358683376,-80.7,0,0,0,0,0,0,0,
2021-06-24 18:00:00,20358,2021,175,1800,305.2,3.173,3.464,3.766,16.92,65.38,1007,0.0,0.0,488.5,212.7,338.35427358683376,-69.38,0,0,0,0,0,0,0,
2021-06-24 18:10:00,20359,2021,175,1810,317.9,3.272,3.565,3.856,16.74,65.92,1007,0.0,0.0,455.1,185.9,319.4946367044591,-88.8,0,0,0,0,0,0,0,
2021-06-24 18:20:00,20360,2021,175,1820,317.5,2.857,3.158,3.445,16.54,66.79,1007,0.0,0.0,356.9,114.8,300.5566446485588,-105.5,0,0,0,0,0,0,0,
2021-06-24 18:30:00,20361,2021,175,1830,330.0,3.133,3.452,3.758,16.32,66.97,1007,0.0,0.0,295.3,103.0,298.5721073763821,-104.7,0,0,0,0,0,0,0,
2021-06-24 18:40:00,20362,2021,175,1840,305.8,2.756,3.047,3.334,15.96,68.07,1007,0.0,0.0,284.0,91.4,298.69784517235064,-100.7,0,0,0,0,0,0,0,
2021-06-24 18:50:00,20363,2021,175,1850,303.0,2.259,2.52,2.785,16.3,67.49,1007,0.0,0.0,266.1,90.5,299.4466665824508,-99.4,0,0,0,0,0,0,0,
2021-06-24 19:00:00,20364,2021,175,1900,325.4,2.814,3.077,3.337,15.93,68.77,1007,0.0,0.0,244.8,90.7,298.4460210385672,-99.3,0,0,0,0,0,0,0,
2021-06-24 19:10:00,20365,2021,175,1910,300.5,3.321,3.632,3.935,15.79,69.58,1006,0.0,0.0,226.6,93.5,298.1043733424364,-96.9,0,0,0,0,0,0,0,
2021-06-24 19:20:00,20366,2021,175,1920,315.7,2.983,3.253,3.526,15.7,70.47,1006,0.0,0.0,201.8,88.3,298.6769236829208,-93.6,0,0,0,0,0,0,0,
2021-06-24 19:30:00,20367,2021,175,1930,326.9,2.948,3.228,3.493,15.51,70.38,1006,0.0,0.0,181.4,88.0,298.2472485145641,-92.4,0,0,0,0,0,0,0,
2021-06-24 19:40:00,20368,2021,175,1940,309.9,2.258,2.502,2.76,15.31,71.39,1006,0.0,0.0,157.7,80.6,298.3822533859432,-90.1,0,0,0,0,0,0,0,
2021-06-24 19:50:00,20369,2021,175,1950,314.9,2.395,2.602,2.805,15.21,71.82,1006,0.0,0.0,134.2,75.26,297.6644221483621,-89.2,0,0,0,0,0,0,0,
2021-06-24 20:00:00,20370,2021,175,2000,296.4,1.963,2.159,2.352,15.1,72.15,1006,0.0,0.0,109.8,68.03,296.55164926337403,-88.7,0,0,0,0,0,0,0,
2021-06-24 20:10:00,20371,2021,175,2010,312.3,2.475,2.692,2.898,14.97,72.73,1006,0.0,0.0,85.6,57.74,294.9792723232713,-89.2,0,0,0,0,0,0,0,
2021-06-24 20:20:00,20372,2021,175,2020,317.1,2.183,2.39,2.589,14.79,73.32,1006,0.0,0.0,66.43,47.16,292.7412363433123,-89.3,0,0,0,0,0,0,0,
2021-06-24 20:30:00,20373,2021,175,2030,322.8,2.373,2.567,2.748,14.59,74.11,1006,0.0,0.0,39.84,35.94,291.4435752318655,-89.0,0,0,0,0,0,0,0,
2021-06-24 20:40:00,20374,2021,175,2040,320.8,2.396,2.612,2.827,14.51,74.98,1006,0.0,0.0,30.3,28.06,289.85093032026447,-89.0,0,0,0,0,0,0,0,
2021-06-24 20:50:00,20375,2021,175,2050,319.6,2.15,2.366,2.564,14.4,75.66,1006,0.0,0.0,23.92,21.73,288.9919486326684,-88.8,0,0,0,0,0,0,0,
2021-06-24 21:00:00,20376,2021,175,2100,318.4,2.827,3.073,3.322,14.13,76.92,1006,0.0,0.0,18.22,16.45,288.2076407026345,-88.0,0,0,0,0,0,0,0,
2021-06-24 21:10:00,20377,2021,175,2110,322.1,2.678,2.906,3.137,13.99,77.83,1006,0.0,0.0,13.66,12.03,288.5542072831611,-86.6,0,0,0,0,0,0,0,
2021-06-24 21:20:00,20378,2021,175,2120,332.3,2.679,2.917,3.151,13.83,78.61,1006,0.0,0.0,12.11,10.6,290.1782071895368,-83.4,0,0,0,0,0,0,0,
2021-06-24 21:30:00,20379,2021,175,2130,300.6,2.186,2.407,2.622,13.7,79.18,1006,0.0,0.0,9.65,8.21,306.7439789493291,-66.31,0,0,0,0,0,0,0,
2021-06-24 21:40:00,20380,2021,175,2140,282.2,2.189,2.373,2.553,13.67,79.48,1006,0.0,0.0,5.681,4.246,328.42030262509206,-44.11,0,0,0,0,0,0,0,
2021-06-24 21:50:00,20381,2021,175,2150,316.1,2.381,2.558,2.737,13.63,79.59,1006,0.0,0.0,4.009,2.644,333.0739789493291,-39.98,0,0,0,0,0,0,0,
2021-06-24 22:00:00,20382,2021,175,2200,301.5,2.045,2.212,2.399,13.68,79.6,1006,0.0,0.0,3.971,2.636,324.3839789493291,-48.67,0,0,0,0,0,0,0,
2021-06-24 22:10:00,20383,2021,175,2210,291.0,1.958,2.113,2.282,13.61,79.68,1006,0.0,0.0,4.557,3.209,303.35030262509207,-69.18,0,0,0,0,0,0,0,
2021-06-24 22:20:00,20384,2021,175,2220,311.6,1.814,1.991,2.151,13.6,79.85,1006,0.0,0.0,4.253,2.862,309.4171778293129,-62.59,0,0,0,0,0,0,0,
2021-06-24 22:30:00,20385,2021,175,2230,288.8,1.543,1.689,1.838,13.6,80.0,1006,0.0,0.0,2.734,1.453,359.0071778293129,-13.0,0,0,0,0,0,0,0,
2021-06-24 22:40:00,20386,2021,175,2240,311.2,2.032,2.208,2.384,13.7,79.78,1006,0.0,0.0,2.71,1.477,360.78397894932914,-12.27,0,0,0,0,0,0,0,
2021-06-24 22:50:00,20387,2021,175,2250,251.5,1.531,1.71,1.884,13.7,79.65,1006,0.0,0.0,3.178,1.884,355.6129877333651,-18.49,0,0,0,0,0,0,0,
2021-06-24 23:00:00,20388,2021,175,2300,252.2,1.292,1.471,1.64,13.79,79.68,1006,0.0,0.0,3.613,2.208,351.6629877333651,-22.44,0,0,0,0,0,0,0,
2021-06-24 23:10:00,20389,2021,175,2310,242.6,0.914,1.072,1.221,13.8,79.75,1006,0.0,0.0,3.848,2.515,353.03298773336513,-21.07,0,0,0,0,0,0,0,
2021-06-24 23:20:00,20390,2021,175,2320,251.1,1.452,1.633,1.805,13.79,79.82,1006,0.0,0.0,3.41,2.071,360.2229877333652,-13.88,0,0,0,0,0,0,0,
2021-06-24 23:30:00,20391,2021,175,2330,260.4,0.767,0.898,1.025,13.8,79.85,1006,0.0,0.0,3.626,2.343,359.59832096859947,-15.03,0,0,0,0,0,0,0,
2021-06-24 23:40:00,20392,2021,175,2340,309.2,0.953,1.08,1.214,13.8,79.86,1006,0.0,0.0,3.732,2.399,354.07298773336515,-20.03,0,0,0,0,0,0,0,
2021-06-24 23:50:00,20393,2021,175,2350,308.2,1.218,1.357,1.501,13.77,79.86,1006,0.0,0.0,4.161,2.751,344.6929877333651,-29.41,0,0,0,0,0,0,0,
2021-06-25 00:00:00,20394,2021,176,0,268.4,1.175,1.302,1.435,13.7,80.3,1006,0.0,0.0,4.134,2.847,332.6582071895368,-40.92,0,0,0,0,0,0,0,
2021-06-25 00:10:00,20395,2021,176,10,170.0,1.001,1.145,1.288,13.7,80.4,1006,0.0,0.0,3.465,2.089,354.4682071895368,-19.11,0,0,0,0,0,0,0,
2021-06-25 00:20:00,20396,2021,176,20,284.2,0.868,0.98,1.094,13.73,80.2,1006,0.0,0.0,4.233,2.808,330.0139789493291,-43.04,0,0,0,0,0,0,0,
2021-06-25 00:30:00,20397,2021,176,30,310.3,1.169,1.305,1.444,13.7,80.3,1006,0.0,0.0,3.891,2.574,341.2003026250921,-31.33,0,0,0,0,0,0,0,
2021-06-25 00:40:00,20398,2021,176,40,277.7,1.147,1.265,1.389,13.66,80.2,1006,0.0,0.0,3.977,2.613,332.4503026250921,-40.08,0,0,0,0,0,0,0,
2021-06-25 00:50:00,20399,2021,176,50,301.1,1.34,1.46,1.584,13.7,79.9,1006,0.0,0.0,3.866,2.46,327.9071778293129,-44.1,0,0,0,0,0,0,0,
2021-06-25 01:00:00,20400,2021,176,100,310.8,1.119,1.228,1.346,13.7,79.78,1006,0.0,0.0,3.799,2.449,330.35717782931295,-41.65,0,0,0,0,0,0,0,
2021-06-25 01:10:00,20401,2021,176,110,317.7,1.662,1.79,1.923,13.74,79.16,1006,0.0,0.0,3.346,1.999,340.7871778293129,-31.22,0,0,0,0,0,0,0,
2021-06-25 01:20:00,20402,2021,176,120,320.3,2.093,2.291,2.482,13.87,77.33,1006,0.0,0.0,2.872,1.65,338.34397894932914,-34.71,0,0,0,0,0,0,0,
2021-06-25 01:30:00,20403,2021,176,130,308.2,1.283,1.446,1.602,13.93,75.94,1006,0.0,0.0,4.267,2.936,313.5839789493291,-59.47,0,0,0,0,0,0,0,
2021-06-25 01:40:00,20404,2021,176,140,324.5,1.768,1.96,2.154,13.82,75.63,1006,0.0,0.0,4.277,2.993,312.2703026250921,-60.26,0,0,0,0,0,0,0,
2021-06-25 01:50:00,20405,2021,176,150,316.4,1.702,1.873,2.037,13.8,75.62,1005,0.0,0.0,3.8,2.534,311.8471778293129,-60.16,0,0,0,0,0,0,0,
2021-06-25 02:00:00,20406,2021,176,200,285.9,0.988,1.137,1.272,13.71,75.75,1005,0.0,0.0,3.359,2.092,339.55717782931293,-32.45,0,0,0,0,0,0,0,
2021-06-25 02:10:00,20407,2021,176,210,309.3,1.153,1.285,1.421,13.7,75.99,1005,0.0,0.0,3.664,2.254,332.1371778293129,-39.87,0,0,0,0,0,0,0,
2021-06-25 02:20:00,20408,2021,176,220,298.4,1.64,1.799,1.954,13.78,76.17,1005,0.0,0.0,3.743,2.426,322.6603026250921,-49.87,0,0,0,0,0,0,0,
2021-06-25 02:30:00,20409,2021,176,230,304.0,1.711,1.907,2.095,13.69,76.6,1005,0.0,0.0,4.188,2.853,313.0971778293129,-58.91,0,0,0,0,0,0,0,
2021-06-25 02:40:00,20410,2021,176,240,294.5,1.873,2.043,2.21,13.58,76.82,1005,0.0,0.0,4.55,3.261,296.50460417461363,-74.98,0,0,0,0,0,0,0,
2021-06-25 02:50:00,20411,2021,176,250,289.2,1.234,1.368,1.498,13.48,77.03,1005,0.0,0.0,5.702,4.275,281.54110873962736,-88.9,0,0,0,0,0,0,0,
2021-06-25 03:00:00,20412,2021,176,300,262.0,0.91,1.008,1.106,13.36,77.93,1005,0.0,0.0,6.137,4.734,280.8799894686421,-88.0,0,0,0,0,0,0,0,
2021-06-25 03:10:00,20413,2021,176,310,274.3,1.539,1.674,1.801,13.25,78.46,1005,0.0,0.0,6.577,5.119,280.64198803085173,-87.2,0,0,0,0,0,0,0,
2021-06-25 03:20:00,20414,2021,176,320,277.1,1.377,1.512,1.654,13.18,78.34,1005,0.0,0.0,7.727,6.407,279.80617878104164,-87.0,0,0,0,0,0,0,0,
2021-06-25 03:30:00,20415,2021,176,330,267.8,1.552,1.708,1.858,13.1,78.34,1005,0.0,0.0,10.56,9.22,280.0061787810416,-86.8,0,0,0,0,0,0,0,
2021-06-25 03:40:00,20416,2021,176,340,270.7,1.647,1.79,1.93,13.1,77.96,1005,0.0,0.0,12.3,11.04,282.82380957554227,-84.5,0,0,0,0,0,0,0,
2021-06-25 03:50:00,20417,2021,176,350,282.6,2.133,2.319,2.501,13.1,77.75,1005,0.0,0.0,14.28,12.88,280.6238095755423,-86.7,0,0,0,0,0,0,0,
2021-06-25 04:00:00,20418,2021,176,400,286.5,1.833,1.995,2.158,13.1,77.92,1005,0.0,0.0,16.75,15.38,310.83198803085173,-57.01,0,0,0,0,0,0,0,
2021-06-25 04:10:00,20419,2021,176,410,286.8,1.632,1.779,1.924,13.1,77.95,1005,0.0,0.0,21.83,20.36,278.64198803085173,-89.2,0,0,0,0,0,0,0,
2021-06-25 04:20:00,20420,2021,176,420,284.7,1.657,1.795,1.948,13.1,77.78,1005,0.0,0.0,35.49,28.48,278.1238095755423,-89.2,0,0,0,0,0,0,0,
2021-06-25 04:30:00,20421,2021,176,430,281.7,1.33,1.474,1.61,13.16,77.12,1005,0.0,0.0,78.1,41.08,278.2998132238366,-91.1,0,0,0,0,0,0,0,
2021-06-25 04:40:00,20422,2021,176,440,239.9,0.388,0.476,0.559,13.32,76.49,1005,0.0,0.0,95.3,54.34,287.23030262509207,-85.3,0,0,0,0,0,0,0,
2021-06-25 04:50:00,20423,2021,176,450,230.7,0.332,0.423,0.51,13.55,75.67,1005,0.0,0.0,118.2,70.18,302.51420728316106,-72.64,0,0,0,0,0,0,0,
2021-06-25 05:00:00,20424,2021,176,500,265.0,0.872,0.973,1.079,13.7,74.66,1005,0.0,0.0,69.84,50.16,284.33518858407,-92.4,0,0,0,0,0,0,0,
2021-06-25 05:10:00,20425,2021,176,510,269.2,1.132,1.233,1.338,13.62,74.53,1005,0.0,0.0,90.7,50.59,279.5076407026345,-96.7,0,0,0,0,0,0,0,
2021-06-25 05:20:00,20426,2021,176,520,234.4,1.313,1.436,1.553,13.65,74.65,1005,0.0,0.0,110.6,56.44,281.40764070263447,-94.8,0,0,0,0,0,0,0,
2021-06-25 05:30:00,20427,2021,176,530,239.9,1.279,1.403,1.531,13.73,74.42,1005,0.0,0.0,127.1,68.28,293.7632910978808,-83.5,0,0,0,0,0,0,0,
