Code,Year,DOY,HHMM,TIMESTAMP,wd,ws_min,ws,ws_max,Ta,RH,P,Rain,Hail,K_down_SPN1,K_diff_SPN1,L_down,K_down_Knz,RH_QC,P_QC,Ta_QC,ws_QC,ws_max_QC,ws_min_QC,wd_QC,K_down_KnZ
34563,2021,274,0940,2021-10-01 09:40:00,186.1,4.643,5.324,5.985,11.6,88.4,1002,4.497,0,27.65,26.08,359.95,-1.706,0,0,0,0,0,0,0,
34564,2021,274,0950,2021-10-01 09:50:00,185.9,4.015,4.605,5.213,11.6,88.4,1002,3.022,0,26.24,24.73,360.65,-1.525,0,0,0,0,0,0,0,
34565,2021,274,1000,2021-10-01 10:00:00,189.6,4.225,4.9,5.587,11.63,88.4,1002,2.905,0,26.44,24.81,360.69,-1.482,0,0,0,0,0,0,0,
34566,2021,274,1010,2021-10-01 10:10:00,191.5,4.077,4.678,5.26,11.7,88.3,1002,2.647,0,27.65,26.06,360.72,-1.451,0,0,0,0,0,0,0,
34567,2021,274,1020,2021-10-01 10:20:00,190.7,4.877,5.556,6.238,11.71,88.3,1002,1.86,0,28.17,26.62,360.74,-1.945,0,0,0,0,0,0,0,
34568,2021,274,1030,2021-10-01 10:30:00,192.3,3.873,4.502,5.143,11.78,88.3,1002,2.902,0,30.3,28.57,361.21,-1.474,0,0,0,0,0,0,0,
34569,2021,274,1040,2021-10-01 10:40:00,188.3,4.257,4.888,5.517,11.8,88.4,1002,3.558,0,35.32,33.63,361.39,-1.292,0,0,0,0,0,0,0,
34570,2021,274,1050,2021-10-01 10:50:00,191.1,4.548,5.172,5.803,11.8,88.5,1002,8.01,0,29.62,28.06,361.44,-1.242,0,0,0,0,0,0,0,
34571,2021,274,1100,2021-10-01 11:00:00,189.2,4.672,5.371,6.019,11.8,88.6,1002,2.61,0,28.68,27.16,361.13,-1.556,0,0,0,0,0,0,0,
34572,2021,274,1110,2021-10-01 11:10:00,196,4.847,5.466,6.076,11.81,88.5,1002,1.8,0,31.68,30.05,361.79,-1.405,0,0,0,0,0,0,0,
34573,2021,274,1120,2021-10-01 11:20:00,191.7,4.587,5.293,5.985,11.9,88.4,1002,2.288,0,31.92,30.18,361.88,-1.317,0,0,0,0,0,0,0,
34574,2021,274,1130,2021-10-01 11:30:00,193.2,5.415,6.049,6.708,11.9,88.3,1002,1.643,0,27.84,26.28,361.43,-1.772,0,0,0,0,0,0,0,
34575,2021,274,1140,2021-10-01 11:40:00,197.1,5.148,5.765,6.4,11.93,88.3,1002,0.845,0,25.55,24.04,361.96,-1.756,0,0,0,0,0,0,0,
34576,2021,274,1150,2021-10-01 11:50:00,190.4,3.947,4.575,5.174,12,88.3,1002,0.245,0,26.47,24.87,361.86,-1.853,0,0,0,0,0,0,0,
34577,2021,274,1200,2021-10-01 12:00:00,197.8,4.802,5.382,5.969,12,88.2,1002,0.813,0,37.94,36.11,362.1,-1.61,0,0,0,0,0,0,0,
34578,2021,274,1210,2021-10-01 12:10:00,196.8,4.589,5.203,5.816,12,88.2,1002,0.432,0,44.67,42.57,362.24,-1.987,0,0,0,0,0,0,0,
34579,2021,274,1220,2021-10-01 12:20:00,196.6,5.333,5.958,6.563,12,88,1002,0.604,0,34.59,32.9,362.44,-1.786,0,0,0,0,0,0,0,
34580,2021,274,1230,2021-10-01 12:30:00,191.7,4.236,4.931,5.636,12,88,1002,0.163,0,42.44,40.63,362.01,-2.212,0,0,0,0,0,0,0,
34581,2021,274,1240,2021-10-01 12:40:00,192.6,3.928,4.552,5.176,12,88,1002,0.227,0,40.53,38.63,362.14,-1.575,0,0,0,0,0,0,0,
34582,2021,274,1250,2021-10-01 12:50:00,193.3,4.82,5.448,6.092,11.91,88,1002,0.158,0,34.92,33.16,361.86,-1.856,0,0,0,0,0,0,0,
34583,2021,274,1300,2021-10-01 13:00:00,195.3,4.587,5.17,5.771,11.87,88,1002,0.013,0,31.73,30.06,361.17,-2.027,0,0,0,0,0,0,0,
34584,2021,274,1310,2021-10-01 13:10:00,183.5,4.344,5.027,5.648,11.8,87.9,1002,0.15,0,32.77,31.06,361.47,-1.728,0,0,0,0,0,0,0,
34585,2021,274,1320,2021-10-01 13:20:00,178.8,3.215,3.806,4.384,11.8,88.1,1002,0.11,0,27.99,26.45,361.7,-1.495,0,0,0,0,0,0,0,
34586,2021,274,1330,2021-10-01 13:30:00,180.3,3.515,4.142,4.772,11.8,88.1,1002,0.027,0,28.58,26.9,360.81,-2.393,0,0,0,0,0,0,0,
34587,2021,274,1340,2021-10-01 13:40:00,180.3,4.087,4.683,5.279,11.82,87.9,1002,0.132,0,32.42,30.72,361.55,-1.645,0,0,0,0,0,0,0,
34588,2021,274,1350,2021-10-01 13:50:00,180.6,4.283,4.918,5.564,11.9,87.6,1002,0.042,0,26.37,24.78,360.5,-2.702,0,0,0,0,0,0,0,
34589,2021,274,1400,2021-10-01 14:00:00,187.3,3.897,4.421,4.937,11.9,87.3,1002,0.008,0,25.6,24.04,361.41,-2.305,0,0,0,0,0,0,0,
34590,2021,274,1410,2021-10-01 14:10:00,186.8,3.986,4.543,5.102,12,87.4,1002,0.06,0,27.09,25.44,361.63,-2.081,0,0,0,0,0,0,0,
34591,2021,274,1420,2021-10-01 14:20:00,184.3,3.791,4.433,5.054,12.06,87.3,1002,0.49,0,31.46,29.78,362.07,-2.157,0,0,0,0,0,0,0,
34592,2021,274,1430,2021-10-01 14:30:00,182.9,4.056,4.627,5.171,12.12,87.5,1002,0.288,0,27.47,25.79,362.72,-2.026,0,0,0,0,0,0,0,
34593,2021,274,1440,2021-10-01 14:40:00,182.3,4.112,4.757,5.399,12.1,87.4,1002,0.378,0,20.28,18.61,361.92,-2.821,0,0,0,0,0,0,0,
34594,2021,274,1450,2021-10-01 14:50:00,180.7,4.369,4.965,5.529,12.1,87.5,1002,0.132,0,18.4,16.81,362.18,-2.557,0,0,0,0,0,0,0,
34595,2021,274,1500,2021-10-01 15:00:00,181.5,4.418,5.033,5.632,12.1,87.7,1002,0.127,0,19.9,18.24,362.05,-2.687,0,0,0,0,0,0,0,
34596,2021,274,1510,2021-10-01 15:10:00,183,4.167,4.768,5.303,12.1,87.7,1002,0,0,21.03,19.33,362.22,-2.519,0,0,0,0,0,0,0,
34597,2021,274,1520,2021-10-01 15:20:00,176.2,5.062,5.643,6.193,12.09,87.7,1002,0,0,21.82,20.16,361.73,-2.497,0,0,0,0,0,0,0,
34598,2021,274,1530,2021-10-01 15:30:00,182.4,4.343,5.016,5.658,12.02,87.8,1002,0,0,22.47,20.76,361.74,-2.484,0,0,0,0,0,0,0,
34599,2021,274,1540,2021-10-01 15:40:00,180,5.055,5.643,6.215,12.1,87.6,1002,0.09,0,23,21.4,362.31,-2.433,0,0,0,0,0,0,0,
34600,2021,274,1550,2021-10-01 15:50:00,180.5,4.236,4.847,5.455,12.14,87.5,1002,0.095,0,17.59,16.01,362.1,-2.638,0,0,0,0,0,0,0,
34601,2021,274,1600,2021-10-01 16:00:00,180.3,4.413,4.982,5.503,12.2,87.4,1002,0.007,0,24.03,22.36,362.28,-2.979,0,0,0,0,0,0,0,
34602,2021,274,1610,2021-10-01 16:10:00,182,4.73,5.437,6.103,12.21,86.9,1002,0,0,31.5,29.79,361.28,-3.975,0,0,0,0,0,0,0,
34603,2021,274,1620,2021-10-01 16:20:00,179.5,5.019,5.696,6.305,12.3,86.2,1002,0,0,32.58,30.8,359.28,-6.493,0,0,0,0,0,0,0,
34604,2021,274,1630,2021-10-01 16:30:00,180.3,5.522,6.192,6.812,12.37,85.4,1002,0.01,0,30.68,29.1,358.71,-7.582,0,0,0,0,0,0,0,
34605,2021,274,1640,2021-10-01 16:40:00,180.1,4.251,4.896,5.523,12.4,85.4,1002,0,0,27.57,25.95,358.63,-7.655,0,0,0,0,0,0,0,
34606,2021,274,1650,2021-10-01 16:50:00,175.3,4.673,5.317,5.941,12.4,85.1,1002,0,0,20.17,18.51,357.77,-8.52,0,0,0,0,0,0,0,
34607,2021,274,1700,2021-10-01 17:00:00,177.5,6.082,6.748,7.404,12.31,84.6,1002,0.137,0,16.68,15.08,357.18,-8.59,0,0,0,0,0,0,0,
34608,2021,274,1710,2021-10-01 17:10:00,178,5.251,5.897,6.529,12.22,84.5,1002,1.07,0,13.16,11.69,357.66,-7.601,0,0,0,0,0,0,0,
34609,2021,274,1720,2021-10-01 17:20:00,176.5,4.832,5.382,5.949,12.2,84.1,1002,0.065,0,11.91,10.27,356.22,-8.52,0,0,0,0,0,0,0,
34610,2021,274,1730,2021-10-01 17:30:00,175.8,4.683,5.268,5.843,12.2,83.7,1002,0,0,9.2,7.829,358.89,-6.371,0,0,0,0,0,0,0,
34611,2021,274,1740,2021-10-01 17:40:00,173.2,5.472,6.072,6.685,12.26,83,1002,0,0,6.963,5.562,358.99,-6.267,0,0,0,0,0,0,0,
34612,2021,274,1750,2021-10-01 17:50:00,174,5.577,6.207,6.783,12.36,82.1,1002,0,0,4.547,3.187,357.8,-7.976,0,0,0,0,0,0,0,
34613,2021,274,1800,2021-10-01 18:00:00,176.4,5.575,6.1,6.623,12.3,82.2,1002,0,0,5.084,3.739,358.47,-7.299,0,0,0,0,0,0,0,
34614,2021,274,1810,2021-10-01 18:10:00,179.9,4.482,4.987,5.527,12.3,82.4,1002,0,0,3.944,2.632,358.34,-6.916,0,0,0,0,0,0,0,
34615,2021,274,1820,2021-10-01 18:20:00,175.4,4.755,5.284,5.814,12.3,81.9,1002,0,0,3.084,1.782,357.84,-8.45,0,0,0,0,0,0,0,
34616,2021,274,1830,2021-10-01 18:30:00,175.3,4.776,5.383,5.98,12.41,81,1002,0,0,3.201,1.933,356.86,-10.46,0,0,0,0,0,0,0,
34617,2021,274,1840,2021-10-01 18:40:00,178.2,4.913,5.524,6.149,12.5,80.3,1002,0,0,3.465,2.164,356.44,-11.4,0,0,0,0,0,0,0,
34618,2021,274,1850,2021-10-01 18:50:00,178.8,4.666,5.225,5.76,12.44,80.3,1002,0,0,4.704,3.355,356.85,-10.47,0,0,0,0,0,0,0,
34619,2021,274,1900,2021-10-01 19:00:00,176.6,5.122,5.742,6.329,12.4,80.4,1002,0,0,3.73,2.413,355.75,-11.57,0,0,0,0,0,0,0,
34620,2021,274,1910,2021-10-01 19:10:00,175.6,4.588,5.151,5.707,12.41,80.4,1002,0,0,2.942,1.715,355.33,-11.99,0,0,0,0,0,0,0,
34621,2021,274,1920,2021-10-01 19:20:00,179.2,4.005,4.61,5.174,12.58,79.68,1002,0,0,3.325,2.095,355.78,-12.58,0,0,0,0,0,0,0,
34622,2021,274,1930,2021-10-01 19:30:00,177.6,4.04,4.658,5.246,12.53,80.6,1002,0,0,4.841,3.438,357.09,-10.23,0,0,0,0,0,0,0,
34623,2021,274,1940,2021-10-01 19:40:00,175.1,3.84,4.447,5.026,12.48,81.6,1002,0,0,4.466,3.164,359.88,-5.892,0,0,0,0,0,0,0,
34624,2021,274,1950,2021-10-01 19:50:00,181.1,4.462,5.069,5.653,12.32,83.6,1002,0,0,4.041,2.688,360.37,-3.86,0,0,0,0,0,0,0,
34625,2021,274,2000,2021-10-01 20:00:00,183.4,3.78,4.325,4.837,12.17,85.3,1002,0.017,0,3.896,2.487,361.54,-2.174,0,0,0,0,0,0,0,
34626,2021,274,2010,2021-10-01 20:10:00,180.1,3.918,4.433,4.924,12.06,86.7,1002,0.035,0,3.734,2.423,360.42,-3.287,0,0,0,0,0,0,0,
34627,2021,274,2020,2021-10-01 20:20:00,177.3,5.176,5.914,6.594,11.97,87.4,1002,0.84,0,3.826,2.5,360.21,-2.99,0,0,0,0,0,0,0,
34628,2021,274,2030,2021-10-01 20:30:00,176.9,4.943,5.577,6.167,11.9,87.6,1002,0.064,0,3.92,2.51,360.55,-2.647,0,0,0,0,0,0,0,
34629,2021,274,2040,2021-10-01 20:40:00,177.3,4.674,5.342,5.978,11.85,87.8,1002,0.386,0,3.875,2.563,359.93,-2.759,0,0,0,0,0,0,0,
34630,2021,274,2050,2021-10-01 20:50:00,176.4,3.875,4.402,4.902,11.88,88,1002,0.107,0,3.745,2.358,360.02,-2.663,0,0,0,0,0,0,0,
34631,2021,274,2100,2021-10-01 21:00:00,173.2,5.722,6.305,6.852,11.89,87.8,1002,0.127,0,3.782,2.44,358.45,-4.232,0,0,0,0,0,0,0,
34632,2021,274,2110,2021-10-01 21:10:00,169.8,4.183,4.754,5.291,11.86,88.1,1002,0,0,3.673,2.3,359.65,-3.036,0,0,0,0,0,0,0,
34633,2021,274,2120,2021-10-01 21:20:00,174.1,4.333,4.876,5.392,11.76,88.2,1002,0,0,4.063,2.713,359.58,-3.1,0,0,0,0,0,0,0,
34634,2021,274,2130,2021-10-01 21:30:00,173.8,4.405,4.959,5.495,11.7,87.9,1002,2.028,0,4.042,2.723,360.32,-1.853,0,0,0,0,0,0,0,
34635,2021,274,2140,2021-10-01 21:40:00,178.7,3.455,3.966,4.453,11.7,88.1,1002,1.859,0,3.779,2.366,361.13,-1.041,0,0,0,0,0,0,0,
34636,2021,274,2150,2021-10-01 21:50:00,178.9,3.769,4.309,4.828,11.7,88.3,1002,1.486,0,3.777,2.372,359.38,-2.788,0,0,0,0,0,0,0,
34637,2021,274,2200,2021-10-01 22:00:00,175.7,4.897,5.449,5.952,11.78,87.8,1002,0.057,0,3.671,2.403,360.74,-1.945,0,0,0,0,0,0,0,
34638,2021,274,2210,2021-10-01 22:10:00,177.9,3.917,4.45,5.007,11.87,87.4,1002,0.247,0,3.623,2.367,360.58,-2.102,0,0,0,0,0,0,0,
34639,2021,274,2220,2021-10-01 22:20:00,180.3,3.913,4.403,4.883,11.83,87.5,1002,0.548,0,3.665,2.314,360.23,-2.459,0,0,0,0,0,0,0,
34640,2021,274,2230,2021-10-01 22:30:00,185.6,4.36,4.894,5.397,11.9,87.5,1002,0.633,0,3.781,2.493,360.76,-1.923,0,0,0,0,0,0,0,
34641,2021,274,2240,2021-10-01 22:40:00,183.6,3.538,4.077,4.623,11.78,87.8,1002,0.538,0,3.965,2.518,360.92,-1.762,0,0,0,0,0,0,0,
34642,2021,274,2250,2021-10-01 22:50:00,180.8,3.974,4.447,4.934,11.7,88.3,1002,1.105,0,3.998,2.64,359.84,-2.335,0,0,0,0,0,0,0,
34643,2021,274,2300,2021-10-01 23:00:00,185.1,3.789,4.327,4.843,11.63,88.2,1002,2.051,0,4.034,2.704,359.26,-2.4,0,0,0,0,0,0,0,
34644,2021,274,2310,2021-10-01 23:10:00,178.7,3.369,3.937,4.489,11.68,88.2,1002,2.616,0,3.731,2.407,359.14,-2.515,0,0,0,0,0,0,0,
34645,2021,274,2320,2021-10-01 23:20:00,178.3,3.036,3.429,3.817,11.7,88.4,1002,0.562,0,3.49,2.235,360.56,-1.608,0,0,0,0,0,0,0,
34646,2021,274,2330,2021-10-01 23:30:00,175.9,3.509,3.912,4.308,11.7,88.6,1002,0.173,0,3.692,2.359,360.32,-1.851,0,0,0,0,0,0,0,
34647,2021,274,2340,2021-10-01 23:40:00,172.7,3.879,4.328,4.792,11.7,88.7,1001,0.383,0,3.761,2.498,359.45,-2.719,0,0,0,0,0,0,0,
34648,2021,274,2350,2021-10-01 23:50:00,172.4,3.471,3.833,4.205,11.66,88.7,1001,0,0,3.868,2.639,357.44,-4.728,0,0,0,0,0,0,0,
34649,2021,275,0000,2021-10-02 00:00:00,165.5,3.463,3.843,4.192,11.6,88.7,1001,0,0,3.905,2.602,356.54,-5.631,0,0,0,0,0,0,0,
34650,2021,275,0010,2021-10-02 00:10:00,161,3.336,3.677,4.008,11.52,88.6,1001,0,0,3.726,2.408,356.39,-5.271,0,0,0,0,0,0,0,
34651,2021,275,0020,2021-10-02 00:20:00,161.2,3.271,3.678,4.079,11.58,88.3,1001,0,0,3.675,2.331,355.94,-5.716,0,0,0,0,0,0,0,
34652,2021,275,0030,2021-10-02 00:30:00,153.7,3.469,3.942,4.392,11.6,87.8,1001,0,0,3.647,2.269,354.54,-7.119,0,0,0,0,0,0,0,
34653,2021,275,0040,2021-10-02 00:40:00,154,3.607,4.064,4.507,11.6,87.1,1001,0,0,3.853,2.629,352.64,-9.02,0,0,0,0,0,0,0,
34654,2021,275,0050,2021-10-02 00:50:00,158.5,3.674,4.089,4.486,11.59,86.7,1001,0,0,3.902,2.675,350.44,-10.71,0,0,0,0,0,0,0,
34655,2021,275,0100,2021-10-02 01:00:00,157.1,3.878,4.38,4.877,11.6,85.9,1001,0,0,3.83,2.508,348.78,-12.37,0,0,0,0,0,0,0,
34656,2021,275,0110,2021-10-02 01:10:00,165.7,3.992,4.487,4.943,11.6,85,1001,0,0,3.844,2.553,342.83,-18.32,0,0,0,0,0,0,0,
34657,2021,275,0120,2021-10-02 01:20:00,166.8,3.668,4.159,4.646,11.6,84.2,1001,0,0,4.109,2.751,326.42,-34.73,0,0,0,0,0,0,0,
34658,2021,275,0130,2021-10-02 01:30:00,168.6,3.962,4.426,4.895,11.6,84,1001,1.302,0,4.659,3.191,348.05,-12.59,0,0,0,0,0,0,0,
34659,2021,275,0140,2021-10-02 01:40:00,168.9,4.67,5.212,5.726,11.63,83.7,1000,0,0,4.078,2.702,326.17,-34.47,0,0,0,0,0,0,0,
34660,2021,275,0150,2021-10-02 01:50:00,172.4,3.824,4.322,4.806,11.68,83.2,1000,0,0,3.332,2.047,333,-28.15,0,0,0,0,0,0,0,
